,Number of steps,Surface coverage,Schwoebel barrier,Desorption probability,Regime,Growth rate,Rms
3480,3.0,0.1029,0.876601,0.00824818,1.0,0.009786277748752924,0.30624065668801215
3481,3.0,0.1038,0.194406,3.167e-05,1.0,0.0029885552146217617,0.29049609983078095
3482,3.0,0.1038,0.348863,0.00378356,0.0,0.004807096876138811,0.2933936056714294
3483,3.0,0.104,0.389966,0.00309421,2.0,0.4063060971807808,0.6617999531910628
3484,3.0,0.1043,0.613376,0.21179439,1.0,0.028984347863378022,0.29787919975657984
3485,3.0,0.1044,0.659603,0.87342642,0.0,0.015105177987768732,0.29093033211077135
3486,3.0,0.1045,0.898021,0.0149524,2.0,0.5203898460454913,1.3720757216785708
3487,3.0,0.1045,0.925953,0.00694908,1.0,0.009262696647087926,0.30862539586993587
3488,3.0,0.1052,0.803262,0.00132865,2.0,0.6708644722362996,1.5415393356483091
3489,3.0,0.1047,0.824865,0.00024361,1.0,0.004586567336546743,0.32389559124848544
3490,3.0,0.1059,0.321359,0.0472269,2.0,0.3686903461422934,0.7234421636449717
3491,3.0,0.1061,0.497498,0.01704827,1.0,0.013135982324361065,0.2987512703783417
3492,3.0,0.1068,0.585471,0.00156472,1.0,0.005744678286004656,0.3040782393607788
3493,3.0,0.1072,0.91631,0.30203737,2.0,0.35389822912633245,0.8790657771756485
3494,3.0,0.1076,0.035789,0.00235693,1.0,0.006511276734466072,0.298505305162176
3495,3.0,0.1077,0.064339,0.70293471,0.0,0.015222154622870318,0.2918547300206927
3496,3.0,0.1079,0.219322,0.00146978,2.0,0.45134881912097985,0.6282066425767519
3497,3.0,0.1077,0.441095,2.04e-06,1.0,0.0038835842477336568,0.316596201179789
3498,3.0,0.1079,0.790934,0.00028677,0.0,0.0026978473274074867,0.29219590084841696
3499,3.0,0.1087,0.073482,0.00025183,2.0,0.4647319560148278,0.6263860970388103
3500,3.0,0.1087,0.224906,0.56824685,2.0,0.36637670444677595,0.8199364232415126
3501,3.0,0.1089,0.623154,0.00701277,0.0,0.005447854801100091,0.29333971683268334
3502,3.0,0.1099,0.049655,0.18359808,0.0,0.012459613143876374,0.2917273149138321
3503,3.0,0.1098,0.323121,0.61028125,2.0,0.3757414637084605,0.8552352059744642
3504,3.0,0.1097,0.773148,3.511e-05,2.0,0.7159978683071303,1.4374561527738519
3505,3.0,0.1114,0.075532,0.001352,1.0,0.005660877283390999,0.29921967260269494
3506,3.0,0.1109,0.189243,3.69e-06,1.0,0.003699633539939378,0.307498633265868
3507,3.0,0.1113,0.45231,0.02418702,1.0,0.016157300409700672,0.30024201388986
3508,3.0,0.1107,0.554459,6.365e-05,1.0,0.0038602512014850212,0.30810851980567605
3509,3.0,0.1114,0.661562,0.00695006,0.0,0.005502750852712702,0.29331864238986033
3510,3.0,0.1114,0.884556,0.13190744,1.0,0.02651034430234143,0.29970229519242
3511,3.0,0.1131,0.07834,0.00995806,2.0,0.48819637020544826,0.6290098240533845
3512,3.0,0.1128,0.796708,0.29329051,2.0,0.40335749189638187,0.8478600886661184
3513,3.0,0.1133,0.842296,0.00514079,1.0,0.009671936924881523,0.30762256269998084
3514,3.0,0.1135,0.041804,0.45195101,1.0,0.04108163149641829,0.2961151066429701
3515,3.0,0.1137,0.844151,0.00320582,1.0,0.008339017195187187,0.30999475564690776
3516,3.0,0.1144,0.978817,5.74e-06,0.0,0.00165636824449363,0.2967247243657218
3517,3.0,0.1147,0.131396,0.0699192,1.0,0.024735842779843482,0.2986808221869942
3518,3.0,0.115,0.476296,0.00014223,2.0,0.5563823266210083,0.7596420073613486
3519,3.0,0.1153,0.616194,0.62638248,0.0,0.015300405963864304,0.29180717354990465
3520,3.0,0.1145,0.776981,0.00123596,0.0,0.0036057675197589834,0.29376831929627206
3521,3.0,0.1156,0.237149,3.191e-05,0.0,0.002839914216244499,0.29242779760885446
3522,3.0,0.1159,0.82822,1.17e-06,2.0,0.9863998368599672,2.0329633865120287
3523,3.0,0.1173,0.020272,0.01196069,1.0,0.01319024444669047,0.30018173270427334
3524,3.0,0.1169,0.085572,0.04387901,0.0,0.009988756986123093,0.2919091159977937
3525,3.0,0.1175,0.467244,0.40941979,0.0,0.014553959793669106,0.2917865325335012
3526,3.0,0.1173,0.648029,0.01799479,1.0,0.01547811747292384,0.3007822915521965
3527,3.0,0.1165,0.710752,2.45e-06,1.0,0.007115311247266728,0.34665951252044547
3528,3.0,0.1169,0.894675,0.00620936,2.0,0.9740270609063241,2.162163201032585
3529,3.0,0.1178,0.134293,0.0005086,2.0,0.5699342666492517,0.6387725114792365
3530,3.0,0.1184,0.397688,0.02590573,0.0,0.008555487363053444,0.29205062670189547
3531,3.0,0.1178,0.650213,2.31e-06,0.0,0.0027220256127004024,0.2927072639016293
3532,3.0,0.1177,0.652146,2.76e-06,0.0,0.002698347797894232,0.2916818268536429
3533,3.0,0.1184,0.971232,3.181e-05,2.0,1.6273633439756343,4.811217766152203
3534,3.0,0.119,0.082319,0.54481685,0.0,0.016064857950015908,0.2921950354924108
3535,3.0,0.1189,0.302912,0.76419939,0.0,0.01666115185262159,0.29166622819152255
3536,3.0,0.1186,0.522103,0.0001017,0.0,0.0029550891575938036,0.29150736298332003
3537,3.0,0.1204,0.258516,5.673e-05,2.0,0.6082791364575266,0.6807165803557174
3538,3.0,0.1203,0.308488,0.00126395,2.0,0.6050188381539837,0.6921457334089791
3539,3.0,0.1197,0.352642,0.47094126,2.0,0.4687855778908243,0.8364194116036165
3540,3.0,0.1207,0.631879,0.01028329,1.0,0.013178611288265269,0.30039100188347506
3541,3.0,0.1217,0.050714,0.00260776,2.0,0.6130040560797422,0.6393133821305349
3542,3.0,0.1221,0.293285,0.00465725,0.0,0.006006213040810594,0.2930109555752029
3543,3.0,0.1217,0.302849,3.24e-06,2.0,0.6292620845160748,0.7048788118023555
3544,3.0,0.1216,0.640285,0.00340983,1.0,0.00923373608825502,0.30552815939473227
3545,3.0,0.1233,0.886635,0.00986969,2.0,0.9447162950699253,1.7556090279053689
3546,3.0,0.1238,0.097792,0.00023518,2.0,0.6511219124752301,0.6582874028511303
3547,3.0,0.1244,0.18173,0.02576293,0.0,0.009334942342240988,0.29271021294141936
3548,3.0,0.1241,0.293534,0.00024994,0.0,0.003409938979079319,0.29152422109105675
3549,3.0,0.1242,0.551584,0.00159791,2.0,0.6929311835731083,0.843527842551124
3550,3.0,0.1237,0.62622,0.05478921,0.0,0.009616807320375101,0.29321320050349575
3551,3.0,0.1241,0.78521,0.00346352,1.0,0.009872670076331278,0.3086471487860097
3552,3.0,0.1236,0.852218,2.134e-05,2.0,1.2132327355031718,2.3386777834272943
3553,3.0,0.1245,0.868102,0.0232949,0.0,0.006846202705761398,0.29368458767770067
3554,3.0,0.1252,0.019795,0.00142357,0.0,0.00474787453520746,0.2928977944932524
3555,3.0,0.1247,0.146366,0.0690502,1.0,0.02788478083930276,0.30142098112503274
3556,3.0,0.1251,0.350779,0.06041382,2.0,0.5728404765226403,0.7633065189247585
3557,3.0,0.1255,0.817821,0.04120228,0.0,0.008178833274730056,0.2932454164518735
3558,3.0,0.1268,0.006851,0.00075122,1.0,0.0063333427940790886,0.31039608251179074
3559,3.0,0.1273,0.143339,0.1098856,1.0,0.033779578028197844,0.30012145397622114
3560,3.0,0.127,0.158645,0.00049588,2.0,0.6926253738625752,0.6737618498543718
3561,3.0,0.1267,0.752856,0.02799044,2.0,0.6622054986981539,0.9724423374421912
3562,3.0,0.128,0.118464,7.067e-05,0.0,0.0032464074671441864,0.2923305129717876
3563,3.0,0.1294,0.24955,0.16486748,0.0,0.01393184161394744,0.2924053230439841
3564,3.0,0.1294,0.286802,0.12142999,0.0,0.01313235669372377,0.2900079269856568
3565,3.0,0.1286,0.681248,0.00019141,0.0,0.003235074591011033,0.2919328550105752
3566,3.0,0.1288,0.836015,0.0108978,0.0,0.006196970147224588,0.2925897913302758
3567,3.0,0.1292,0.886952,0.00017601,2.0,1.4634024061197441,2.7885612174176924
3568,3.0,0.1298,0.395852,0.93281635,0.0,0.018725781677068114,0.2928280099834378
3569,3.0,0.1296,0.807459,0.00014293,2.0,1.1723166151575026,1.885541001350571
3570,3.0,0.1303,0.825286,0.00229786,2.0,1.147947305840584,1.8419889162024534
3571,3.0,0.1295,0.917799,3.821e-05,2.0,1.6097145414213399,3.3070178186132697
3572,3.0,0.131,0.016163,7.35e-06,1.0,0.006385836587355329,0.3318887564985739
3573,3.0,0.1312,0.275647,0.03158478,2.0,0.6821028261768575,0.7234759993692469
3574,3.0,0.1311,0.474635,1.395e-05,0.0,0.003123380699936187,0.2921010374222939
3575,3.0,0.1306,0.742335,9.133e-05,1.0,0.014732916918162316,0.37305497969528306
3576,3.0,0.1324,0.325799,6.5e-06,0.0,0.0031967274301600832,0.2919534735048715
3577,3.0,0.1324,0.367222,0.00244318,0.0,0.005481108284552624,0.292593197047865
3578,3.0,0.1323,0.455185,8.48e-06,0.0,0.0031437998957953334,0.2911854782709615
3579,3.0,0.1324,0.530697,0.15332183,0.0,0.013197017480611067,0.2910926272937934
3580,3.0,0.1324,0.65044,0.1511849,1.0,0.03770106473415014,0.2997270684321441
3581,3.0,0.132,0.80927,1.165e-05,0.0,0.00288859331225511,0.2923710779952521
3582,3.0,0.1334,0.14634,0.00735914,2.0,0.762243198583842,0.6669168932765767
3583,3.0,0.1328,0.620972,3.31e-06,2.0,0.8964923602846552,1.0469963452809423
3584,3.0,0.1334,0.97645,3.67e-06,1.0,0.017482312705704457,0.4314679744236955
3585,3.0,0.1343,0.027477,0.5630982,1.0,0.054617534225953175,0.29892476292525316
3586,3.0,0.1344,0.15367,1.53e-06,1.0,0.008370669173082143,0.34242447526630215
3587,3.0,0.1337,0.223501,0.47570919,1.0,0.052431479139856234,0.2983027671725646
3588,3.0,0.1341,0.913673,0.01134631,1.0,0.01626168743166906,0.3074525724997349
3589,3.0,0.135,0.218461,3.707e-05,0.0,0.0033556323704844277,0.2918010310407927
3590,3.0,0.1345,0.279098,0.00107025,0.0,0.004665730645983243,0.293302938687182
3591,3.0,0.1354,0.751914,1.92e-06,2.0,1.1463865941884566,1.541330861087569
3592,3.0,0.135,0.752568,0.00471214,1.0,0.012418107458175757,0.3081634491438272
3593,3.0,0.1354,0.783946,0.01013329,1.0,0.015873489157451445,0.3054989953540088
3594,3.0,0.1348,0.823224,0.00030492,2.0,1.3129314166811394,1.9946291940067489
3595,3.0,0.1349,0.94088,0.00222989,1.0,0.011023507521381844,0.3286253973064749
3596,3.0,0.1363,0.095087,7.396e-05,1.0,0.009847268418737436,0.35183589457732695
3597,3.0,0.1359,0.17223,0.00205346,1.0,0.008886075923463655,0.3041997060371701
3598,3.0,0.1361,0.259673,8.62e-06,2.0,0.834883553641183,0.7301027755861106
3599,3.0,0.1356,0.768659,4.308e-05,0.0,0.0030285693466141675,0.29171217150021106
3600,3.0,0.1363,0.865366,7.45e-06,2.0,1.5112654460762402,2.4290092374966714
3601,3.0,0.1374,0.049145,0.00844862,2.0,0.8203044368643803,0.6749908858530804
3602,3.0,0.1367,0.130029,1.722e-05,2.0,0.8408723169443558,0.7048191297093607
3603,3.0,0.1372,0.423465,0.01792162,2.0,0.8005602978408858,0.7616666806426213
3604,3.0,0.1368,0.428164,0.02812035,1.0,0.02293234733381351,0.3003928781488097
3605,3.0,0.1365,0.437335,0.00078403,0.0,0.004369941466751281,0.29373030835302444
3606,3.0,0.1373,0.674987,1.703e-05,1.0,0.020206907400236847,0.3774590909379119
3607,3.0,0.1373,0.858211,0.00064719,1.0,0.010903494698660678,0.3498386616080884
3608,3.0,0.1365,0.986101,0.04421327,2.0,0.8582122402357986,1.5656935236905212
3609,3.0,0.1378,0.091146,0.02792676,0.0,0.010710502157405894,0.2911400978086293
3610,3.0,0.1383,0.180826,0.00038088,1.0,0.007430574289216208,0.323642109010977
3611,3.0,0.1379,0.335987,6.08e-06,2.0,0.8718678777488953,0.7598042083042782
3612,3.0,0.1376,0.415931,2.73e-06,2.0,0.8822996623314504,0.821534910286341
3613,3.0,0.1381,0.819075,8.303e-05,2.0,1.3774835569865502,2.003885628903318
3614,3.0,0.1387,0.262319,4.74e-06,1.0,0.011686052594866035,0.35596413633564133
3615,3.0,0.1387,0.344259,0.01884264,2.0,0.818742112585129,0.736256955200262
3616,3.0,0.1394,0.388797,3.73e-06,1.0,0.016078782151113757,0.36849314733764016
3617,3.0,0.1386,0.785591,0.00477538,1.0,0.013157046571069803,0.31238965547431236
3618,3.0,0.1392,0.879897,0.03273753,1.0,0.02443562721719543,0.3064936342436588
3619,3.0,0.1396,0.001431,0.00220959,2.0,0.8734746994152014,0.6685792131683325
3620,3.0,0.1397,0.264999,6.04e-06,2.0,0.8938097828678765,0.7421053062144356
3621,3.0,0.1397,0.535079,0.003452,0.0,0.006123578930735202,0.2926938865874211
3622,3.0,0.1397,0.539357,0.00035815,2.0,0.9598884137656877,0.9688043996719737
3623,3.0,0.1401,0.772273,1.397e-05,2.0,1.2788043008253804,1.6605190575582445
3624,3.0,0.1395,0.880968,6.93e-06,1.0,0.02839460456336549,0.3954087274012075
3625,3.0,0.1399,0.986281,1.16e-06,2.0,2.059405857898056,5.012204921140152
3626,3.0,0.1413,0.146081,0.54103514,1.0,0.05837835862407182,0.29879264851185294
3627,3.0,0.1415,0.748735,5.933e-05,1.0,0.02464618071175174,0.3856068924778252
3628,3.0,0.1409,0.906987,0.02189254,0.0,0.007259902731670196,0.2929751350376706
3629,3.0,0.1412,0.973833,0.00269998,1.0,0.012493322611550164,0.3367014485650161
3630,3.0,0.1435,0.175039,0.07946278,2.0,0.8234368482762106,0.8282969600782494
3631,3.0,0.1429,0.651981,0.0316289,1.0,0.02564910132405358,0.30169041815902914
3632,3.0,0.1428,0.802393,0.00383738,1.0,0.012913973616441518,0.31217740145519546
3633,3.0,0.1433,0.827115,0.24984649,1.0,0.048003405245678026,0.29950276293994343
3634,3.0,0.1438,0.102383,5.26e-06,2.0,0.9537138424531364,0.7097960173355629
3635,3.0,0.1443,0.154943,0.01224819,0.0,0.009182031926191199,0.29252796953621574
3636,3.0,0.1436,0.331007,0.00023009,0.0,0.0038786573938308206,0.2932430028156756
3637,3.0,0.1443,0.790566,0.1394397,1.0,0.04157455043959545,0.3027168483979779
3638,3.0,0.145,0.13747,0.0103162,0.0,0.008886732095879608,0.29216278665555784
3639,3.0,0.145,0.143254,0.00011221,1.0,0.010714772838892774,0.34952318811604194
3640,3.0,0.1452,0.179915,0.0318764,1.0,0.026309922554750096,0.3008210490466412
3641,3.0,0.1451,0.291038,1.48e-06,2.0,0.9886300556861277,0.7794931259464595
3642,3.0,0.1453,0.610218,1.816e-05,2.0,1.1209484356137824,1.0946076002612146
3643,3.0,0.1455,0.996813,0.00919747,0.0,0.004803771527793557,0.29383887585405555
3644,3.0,0.1461,0.010155,0.00033517,2.0,0.9904077268550416,0.6923300320370529
3645,3.0,0.1464,0.49826,2.14e-06,2.0,1.0656922454389122,0.9499569603030019
3646,3.0,0.1458,0.607773,5.087e-05,2.0,1.125790287384834,1.0920993251265647
3647,3.0,0.1458,0.619554,0.02045951,0.0,0.009312387805638402,0.29265461212666993
3648,3.0,0.1456,0.832637,1.276e-05,0.0,0.003143299425308589,0.2918132144958877
3649,3.0,0.1459,0.957179,0.16548463,0.0,0.012142281490581688,0.2918506401269427
3650,3.0,0.1469,0.013131,0.00031726,2.0,1.003460141729683,0.699461327243277
3651,3.0,0.1475,0.304029,0.01446142,1.0,0.020187700455112253,0.3038264478283239
3652,3.0,0.1475,0.536224,0.00105334,0.0,0.004913919521142683,0.292506166905506
3653,3.0,0.1469,0.581643,0.05980111,2.0,0.8953633433528266,0.8749689526666028
3654,3.0,0.1484,0.007426,0.17904343,1.0,0.04905223568396384,0.29930106580799526
3655,3.0,0.1481,0.563332,0.11452616,1.0,0.04150468475964601,0.3003968885471205
3656,3.0,0.1491,0.011229,0.00013559,1.0,0.011693859934459238,0.34746785524768053
3657,3.0,0.1495,0.106593,0.00868775,0.0,0.008860685387436186,0.292170558968452
3658,3.0,0.1488,0.628493,0.01034279,0.0,0.00817684251434945,0.2922835272043809
3659,3.0,0.1486,0.919337,0.00945829,2.0,1.5939026101337577,2.3299246407594416
3660,3.0,0.151,0.388009,6.374e-05,2.0,1.1143720754729067,0.8316165686334539
3661,3.0,0.1508,0.66785,1.16e-06,1.0,0.03650611899684535,0.388560905696757
3662,3.0,0.1516,0.002264,1.256e-05,1.0,0.018803599276973584,0.3686094129088228
3663,3.0,0.1521,0.159702,0.00233263,2.0,1.0917809044306896,0.7208753712114483
3664,3.0,0.1522,0.326349,0.00026818,0.0,0.0041934088437271845,0.2947250024695164
3665,3.0,0.1521,0.477495,2.22e-06,2.0,1.1628429868826018,0.924042666640769
3666,3.0,0.1521,0.496317,0.29183308,0.0,0.017325721051185506,0.2935285173696686
3667,3.0,0.1524,0.556118,0.00015119,0.0,0.003864310573210831,0.293435989880175
3668,3.0,0.1524,0.756949,1.518e-05,0.0,0.003415944624920241,0.2919657105448368
3669,3.0,0.1528,0.321426,0.00058257,0.0,0.0046968154239932225,0.29347195225053196
3670,3.0,0.1533,0.397799,1.15e-06,2.0,1.1591263818323787,0.8654865862439084
3671,3.0,0.1533,0.800491,0.00688176,2.0,1.4436713905445688,1.6128483151560034
3672,3.0,0.154,0.860493,0.00157307,1.0,0.014027809610172155,0.33736135666458505
3673,3.0,0.1554,0.151155,0.36683398,0.0,0.019481547719883113,0.29162574702439115
3674,3.0,0.155,0.1915,0.00621722,2.0,1.1315523041928128,0.7342608090183151
3675,3.0,0.1551,0.199402,0.00429525,0.0,0.007668953942835469,0.2920485404493334
3676,3.0,0.1555,0.365673,1.072e-05,0.0,0.003748979929932316,0.2928276537217928
3677,3.0,0.1548,0.390092,0.76274534,1.0,0.06945338124088918,0.2985200134647989
3678,3.0,0.1559,0.689728,0.00042896,1.0,0.023231005877169465,0.3732949298655355
3679,3.0,0.156,0.987333,9.531e-05,2.0,2.375998416377921,4.67815451254286
3680,3.0,0.1565,0.103727,0.00757511,1.0,0.01725020561551905,0.303968722987899
3681,3.0,0.1573,0.139208,0.01050771,2.0,1.1581514653242018,0.728725551571479
3682,3.0,0.1568,0.367131,0.00084732,1.0,0.011809957965817429,0.3338040938985242
3683,3.0,0.1568,0.621507,1.41e-06,0.0,0.003626386903812824,0.29192833602335705
3684,3.0,0.1573,0.697828,0.00405777,0.0,0.0067989471702464095,0.2931433717368374
3685,3.0,0.1583,0.226541,0.00839143,2.0,1.1914885273480207,0.7837222096358682
3686,3.0,0.1579,0.615059,1.77e-05,0.0,0.0036801151909563686,0.2917993987110837
3687,3.0,0.1575,0.855581,1.824e-05,0.0,0.003333745127864168,0.29245553706200983
3688,3.0,0.1576,0.932955,0.02634734,1.0,0.027718413327942743,0.30726874975556673
3689,3.0,0.1587,0.236236,0.04940247,2.0,1.1065951422421647,0.7770833352672353
3690,3.0,0.1593,0.476099,0.64086585,0.0,0.021160170218687324,0.2942433538549044
3691,3.0,0.1586,0.840707,0.27774525,2.0,,
3692,3.0,0.1587,0.93258,0.00316409,2.0,2.117455374047638,2.9378498768783605
3693,3.0,0.1598,0.057622,1.58e-06,2.0,1.2439771713390295,0.7348484220092913
3694,3.0,0.1597,0.0922,0.00518342,2.0,1.2199087448787411,0.7297180366541267
3695,3.0,0.1604,0.538147,0.00119435,2.0,1.357996270538419,1.0346798236248733
3696,3.0,0.1604,0.583238,1.19e-06,1.0,0.044034907838693474,0.3844120060710153
3697,3.0,0.1595,0.790907,1.63e-06,2.0,1.7584177912498007,1.8708866608865404
3698,3.0,0.1601,0.801798,0.00058389,0.0,0.004362490017281987,0.2937467873651204
3699,3.0,0.1604,0.954748,0.00436415,1.0,0.017539688866618032,0.32588173560182415
3700,3.0,0.1605,0.649266,6.399e-05,0.0,0.0038290663293776943,0.2930515528503064
3701,3.0,0.1622,0.105443,5.38e-06,2.0,1.2915307092249568,0.747574900845939
3702,3.0,0.1616,0.282727,0.00064162,1.0,0.013555187525624053,0.34337779721694167
3703,3.0,0.1622,0.387496,4.34e-06,0.0,0.003904025686725547,0.29365409331537967
3704,3.0,0.1615,0.432421,0.20298545,0.0,0.017395809162462382,0.2930493921123189
3705,3.0,0.1618,0.559841,0.00979124,2.0,1.3216461092668095,0.9729845705229172
3706,3.0,0.1618,0.698192,0.06293106,0.0,0.012608119419642821,0.2920973462283657
3707,3.0,0.162,0.904735,0.01352177,1.0,0.023715750469063143,0.31111896168699343
3708,3.0,0.1626,0.238617,0.04257199,1.0,0.03499004931213553,0.3019425181567092
3709,3.0,0.1633,0.456758,0.80427978,2.0,0.9554480060544028,0.9720739513148903
3710,3.0,0.1628,0.458426,0.05819602,1.0,0.03892066666405677,0.3022939682404979
3711,3.0,0.1634,0.713908,0.01683763,2.0,1.3940254189182648,1.1632448414284489
3712,3.0,0.1634,0.814404,1.545e-05,0.0,0.0035540967223942786,0.2918410890318181
3713,3.0,0.1632,0.989024,0.4149037,1.0,0.06577771467648162,0.30153662142075693
3714,3.0,0.1638,0.36969,0.00030855,1.0,0.025867373185672105,0.37186106304991123
3715,3.0,0.1637,0.421717,9.747e-05,2.0,1.3724565533785362,0.8873933589032115
3716,3.0,0.1635,0.446899,0.00027248,0.0,0.0044614942011262804,0.29328015265708285
3717,3.0,0.1638,0.526256,1.54e-06,2.0,1.429972056397196,1.0083249582733564
3718,3.0,0.164,0.595332,2.32e-06,2.0,1.4971909370088716,1.179279901378169
3719,3.0,0.1651,0.035856,0.00019713,0.0,0.004505513360826994,0.29406750571414114
3720,3.0,0.1645,0.256591,2.22e-06,2.0,1.3540480366253644,0.8119457230412624
3721,3.0,0.1653,0.677786,0.00556871,0.0,0.007772084227803808,0.2925584073719466
3722,3.0,0.1651,0.967724,0.43618603,2.0,1.0511416221151546,1.034247803293074
3723,3.0,0.1658,0.872121,1.9e-06,2.0,2.1813838947618667,2.505315111766589
3724,3.0,0.1667,0.101017,0.11314459,0.0,0.017158274747887396,0.2920179071005773
3725,3.0,0.1672,0.58056,0.00039329,0.0,0.004678987553098768,0.2931517713513997
3726,3.0,0.1682,0.011035,0.00288627,2.0,1.3981463262708125,0.7357118289602862
3727,3.0,0.1684,0.642214,0.00021496,0.0,0.004313788678138628,0.2939595444444574
3728,3.0,0.1686,0.256106,0.04770316,1.0,0.03836898136416952,0.29985098177056646
3729,3.0,0.169,0.498718,0.48838127,2.0,1.10354922325201,0.9928101990071221
3730,3.0,0.1688,0.606745,0.00014948,1.0,0.05459341154849212,0.38846812587595836
3731,3.0,0.1688,0.834564,0.0003101,1.0,0.05779597780099759,0.397905954984752
3732,3.0,0.1701,0.761095,0.12136784,1.0,0.05197550604016714,0.30328753232842287
3733,3.0,0.1698,0.980122,4.338e-05,0.0,0.0024675864172398507,0.29421096212242465
3734,3.0,0.1705,0.015595,0.03998907,2.0,1.3489343292859135,0.7547093353829444
3735,3.0,0.1713,0.04771,9e-06,2.0,1.4763796503272766,0.7523722877551615
3736,3.0,0.1709,0.362009,8.015e-05,2.0,1.516094719355725,0.8759292203552457
3737,3.0,0.171,0.46038,0.00073865,1.0,0.018546679972212064,0.3523094216262119
